order_id,customer_id,customer_name,email,city,product,quantity,unit_price,order_date,payment_method,status
ORD003890,C0354, Yasmin Kamal,yasmin.kamal64@gmail.com,  Ismailia,Monitor,1,4011.81,2026-04-24,Cash,Delivered
ORD004780,C0121, Amr Osman,amr.osman56@yahoo.com,zagazig,Case,7,3555.99,2026-04-29,Credit Card,Pending
ORD006844,C0143,mahmoud saeed,mahmoud.saeed57@yahoo.com,  Suez,Keyboard,1,2246.27,2026-02-05,Mobile Wallet,Returned
ORD003209,C0317, Salma Rizk,, Giza ,Camera,8,1346.46,2026-08-07,Mobile Wallet,Delivered
ORD008828,C0162,rana abdel,rana.abdel7@yahoo.com,port said,Keyboard,1,4861.7,2026-06-30,Credit Card,Pending
ORD008480,C0134,yasmin osman,yasmin.osman36@gmail.com,ZAGAZIG,Tablet,N/A,4124.97,2026-07-09,Cash,Pending
ORD004973,C0353, Nour Rizk,nour.rizk42@gmail.com,Sharm El Sheikh,Tablet,1,3580.53,2026-03-10,Credit Card,Pending
ORD007582,C0221,Ali Ahmed,ali.ahmed17@gmail.com,ZAGAZIG,Speaker,4,3259.51,2026-03-10,Credit Card,Cancelled
ORD003539,C0290,Rana Sayed,rana.sayed92@gmail.com,Mansoura,Headphones,8,1742.39,2026-07-23,Cash,Pending
ORD002516,C0308,Omar  Ibrahim ,omar.ibrahim70@gmail.com,TANTA,Mouse,7,359.89,2026-01-15,Cash,Returned
ORD007882,C0199,mona mostafa,mona.mostafa23@yahoo.com,  Zagazig,Charger,7,218.33,2026-07-05,Cash,Pending
ORD002190,C0246,sara ahmed,sara.ahmed85@gmail.com,ismailia,Camera,9,4449.28,2026-06-15,Mobile Wallet,Pending
ORD005730,C0228,Tarek Farouk,tarek.farouk38@gmail.com,Ismailia,Smart Watch,4,4009.26,2026-02-15,Credit Card,Returned
ORD003870,C0019, Mariam Mohamed,mariam.mohamed66@gmail.com,alexandria,Cable,7,1615.97,2026-03-11,Mobile Wallet,Returned
ORD007723,C0171,sara ahmed,sara.ahmed44@gmail.com,  Fayoum,Screen Protector,6,1351.14,2026-07-21,Cash,Returned
ORD001146,C0150,Dina Hassan,dina.hassan29@gmail.com,  Aswan,Cable,7,341.12,2026-07-27,Credit Card,Pending
ORD001454,C0128, Heba Nasser,,FAYOUM,Case,7,2141.69,2026-08-20,Cash,Cancelled
ORD007710,C0320,Salma  Saeed ,salma.saeed82@gmail.com,ALEXANDRIA,Case,4,3408.16,2026-03-02,Cash,Cancelled
ORD002320,C0009,Youssef Mohamed,youssef.mohamed6@gmail.com,HURGHADA,Speaker,5,3856.06,2026-06-19,Cash,Returned
ORD003351,C0193,Mariam  Farouk ,,Suez,Camera,1,1080.81,2026-02-16,Credit Card,Cancelled
ORD002961,C0186, Dina Ali,dina.ali68@gmail.com, Tanta ,Keyboard,1,1550.82,2026-03-15,Credit Card,Cancelled
ORD004519,C0449, Youssef Rizk,youssef.rizk64@gmail.com, Sharm El Sheikh ,Camera,10,336.53,2026-05-28,Mobile Wallet,Cancelled
ORD001459,C0071, Heba Mohamed,heba.mohamed59@gmail.com,  Luxor,Speaker,8,3485.96,2026-05-09,Mobile Wallet,Cancelled
ORD000305,C0377,Mahmoud  Saeed ,mahmoud.saeed23@gmail.com, Zagazig ,Cable,8,4698.92,2026-01-11,Cash,Returned
ORD009085,C0098, Omar Ali,omar.ali50@gmail.com,LUXOR,Camera,10,2894.24,2026-06-17,Cash,Returned
ORD000322,C0320,Salma  Saeed ,salma.saeed82@gmail.com,ALEXANDRIA,Charger,9,1359.38,2026-07-05,Mobile Wallet,Cancelled
ORD003398,C0136,Ali Ahmed,ali.ahmed91@gmail.com,Hurghada,Mouse,7,166.48,2026-01-22,Cash,Pending
ORD005387,C0456,Heba Ibrahim,heba.ibrahim69@gmail.com,cairo,Cable,1,1194.0,2026-03-27,Cash,Cancelled
ORD004769,C0343,Ali Farouk,ali.farouk20@yahoo.com, Sharm El Sheikh ,Tablet,1,3106.25,2026-03-31,Cash,Pending
ORD008313,C0456,Heba Ibrahim,heba.ibrahim69@gmail.com,cairo,Power Bank,2,2131.7,2026-05-14,Cash,Delivered
ORD001544,C0142,Nour Hassan,nour.hassan98@gmail.com, Luxor ,Power Bank,10,2779.67,2026-01-17,Credit Card,Pending
ORD002046,C0299,Dina  Hassan ,dina.hassan31@gmail.com,alexandria,Charger,8,3173.46,2026-03-26,Mobile Wallet,Delivered
ORD001356,C0138,Heba Hassan,heba.hassan74@yahoo.com,fayoum,Power Bank,5,1571.61,2026-08-20,Credit Card,Pending
ORD000622,C0295,Nour  Ibrahim ,nour.ibrahim13@gmail.com,SHARM EL SHEIKH,Laptop,9,3552.65,2026-07-17,Credit Card,Returned
ORD002253,C0203,Rana Mostafa,rana.mostafa51@yahoo.com, Zagazig ,Headphones,3,131.07,2026-02-28,Credit Card,Cancelled
ORD008087,C0285,Amr  Farouk ,amr.farouk97@gmail.com,ISMAILIA,Charger,7,2878.31,2026-06-20,Cash,Returned
ORD002685,C0217,Yasmin Hassan,yasmin.hassan27@gmail.com,  Luxor,Speaker,1,2744.64,2026-05-13,Cash,Cancelled
ORD004851,C0211,Dina Salem,dina.salem63@gmail.com,Hurghada,Monitor,2,1338.05,2026-05-04,Credit Card,Delivered
ORD009810,C0490,Ali  Saeed ,ali.saeed38@gmail.com,FAYOUM,Charger,5,1992.19,2026-01-13,Credit Card,Pending
ORD003402,C0006,Khaled Hassan,khaled.hassan49@yahoo.com,  Sharm El Sheikh,Monitor,7,2204.37,2026-03-25,Cash,Cancelled
ORD002158,C0359,mariam kamal,mariam.kamal47@yahoo.com,alexandria,Monitor,7,3776.94,2026-07-17,Cash,Returned
ORD005357,C0376,Mahmoud Mohamed,mahmoud.mohamed42@gmail.com,fayoum,Mouse,4,1708.31,2026-04-21,Mobile Wallet,Cancelled
ORD003910,C0282,Mahmoud  Ibrahim ,mahmoud.ibrahim99@gmail.com, Port Said ,Keyboard,5,2710.84,2026-05-30,Credit Card,Returned
ORD006856,C0210,Mariam Salem,mariam.salem54@gmail.com,  Mansoura,Camera,7,2269.75,2026-01-17,Cash,Delivered
ORD004229,C0362,omar hassan,omar.hassan48@gmail.com, Sharm El Sheikh ,Headphones,8,2114.94,2026-01-23,Cash,Returned
ORD005995,C0089, Heba Saeed,heba.saeed19@gmail.com,Cairo,Monitor,4,3641.96,2026-05-07,Mobile Wallet,Cancelled
ORD007002,C0380,Nour  Ahmed ,nour.ahmed91@yahoo.com,FAYOUM,Screen Protector,1,1000.68,2026-01-02,Cash,Delivered
ORD003746,C0031, Rana Kamal,rana.kamal92@gmail.com,PORT SAID,Case,4,3213.52,2026-02-06,Credit Card,Pending
ORD001023,C0403,Ahmed  Ahmed ,ahmed.ahmed89@yahoo.com,Mansoura,Smart Watch,4,537.13,2026-01-19,Credit Card,Delivered
ORD006383,C0251,Mona Mostafa,mona.mostafa1@gmail.com,Ismailia,Charger,9,1725.33,2026-01-24,Credit Card,Delivered
ORD007270,C0455,yasmin nasser,yasmin.nasser48@yahoo.com,fayoum,Laptop,N/A,1415.8,2026-08-09,Mobile Wallet,Pending
ORD003210,C0284,amr ibrahim,amr.ibrahim47@gmail.com,Aswan,Keyboard,7,4922.03,2026-03-02,Cash,Pending
ORD003072,C0203,Rana Mostafa,rana.mostafa51@yahoo.com, Zagazig ,Camera,10,2965.99,2026-07-12,Mobile Wallet,Pending
ORD007583,C0003,Yasmin Mohamed,yasmin.mohamed78@yahoo.com,Luxor,Screen Protector,1,1164.49,2026-03-07,Mobile Wallet,Cancelled
ORD008084,C0309,amr osman,amr.osman81@yahoo.com,MANSOURA,Screen Protector,5,2539.63,2026-03-18,Credit Card,Returned
ORD003603,C0259, Khaled Kamal,khaled.kamal10@gmail.com,  Giza,Power Bank,9,1346.52,2026-02-24,Credit Card,Delivered
ORD005334,C0175, Yasmin Osman,,SUEZ,Headphones,3,1704.95,2026-01-25,Cash,Delivered
ORD002255,C0067, Mariam Mohamed,mariam.mohamed86@yahoo.com,damanhur,Mouse,1,1264.56,2026-02-07,Mobile Wallet,Delivered
ORD000374,C0256,Fatma Saeed,fatma.saeed42@yahoo.com, Ismailia ,Tablet,9,2693.21,2026-03-22,Credit Card,Cancelled
ORD009357,C0291, Mona Hassan,mona.hassan35@gmail.com,Zagazig,Monitor,9,3152.58,2026-03-17,Cash,Cancelled
ORD001834,C0419,Tarek Hassan,tarek.hassan18@gmail.com,  Sharm El Sheikh,Smart Watch,8,2283.88,2026-08-14,Mobile Wallet,Pending
ORD008689,C0244,Khaled  Ali ,,DAMANHUR,Smartphone,1,4016.01,2026-02-06,Mobile Wallet,Cancelled
ORD002520,C0440,Heba  Mohamed ,heba.mohamed39@gmail.com,cairo,Cable,6,318.9,2026-04-15,Cash,Pending
ORD003609,C0232,mariam ali,mariam.ali9@yahoo.com,Giza,Monitor,3,2905.48,2026-01-29,Cash,Cancelled
ORD001594,C0486, Salma Farouk,salma.farouk59@yahoo.com, Hurghada ,Charger,1,1267.27,2026-05-31,Credit Card,Pending
ORD001703,C0079,Salma Mostafa,,  Fayoum,Charger,9,4236.06,2026-04-06,Cash,Returned
ORD006563,C0188,Heba Sayed,heba.sayed19@yahoo.com,ASWAN,Laptop,3,2457.4,2026-06-03,Credit Card,Pending
ORD008447,C0282,Mahmoud  Ibrahim ,mahmoud.ibrahim99@gmail.com, Port Said ,Smart Watch,7,221.48,2026-08-05,Cash,Pending
ORD002767,C0221,Ali Ahmed,ali.ahmed17@gmail.com,ZAGAZIG,Monitor,7,297.51,2026-07-22,Credit Card,Cancelled
ORD006735,C0111, Mohamed Mostafa,mohamed.mostafa84@yahoo.com,Alexandria,Cable,7,3744.15,2026-01-21,Cash,Cancelled
ORD002123,C0485,Sara  Mostafa ,sara.mostafa32@gmail.com, Fayoum ,Smart Watch,1,1552.06,2026-04-08,Mobile Wallet,Pending
ORD003474,C0396,Mahmoud  Abdel ,mahmoud.abdel25@gmail.com,SHARM EL SHEIKH,Smart Watch,7,3877.16,2026-04-30,Cash,Delivered
ORD005970,C0274,Khaled  Hassan ,khaled.hassan13@gmail.com,  Port Said,Smartphone,5,4265.0,2026-05-29,Mobile Wallet,Cancelled
ORD001088,C0370,Salma  Abdel ,,  Damanhur,Headphones,4,2148.88,2026-06-05,Cash,Cancelled
ORD006903,C0481,Tarek  Ibrahim ,tarek.ibrahim53@gmail.com,Giza,Screen Protector,2,1362.03,2026-08-21,Credit Card,Returned
ORD007772,C0056,Mariam Sayed,mariam.sayed32@gmail.com,Tanta,Charger,8,1932.44,2026-01-13,Mobile Wallet,Delivered
ORD002949,C0214,Mohamed  Saeed ,mohamed.saeed25@gmail.com, Ismailia ,Keyboard,1,2065.43,2026-04-12,Cash,Delivered
ORD006391,C0134,yasmin osman,yasmin.osman36@gmail.com,ZAGAZIG,Power Bank,6,4658.98,2026-05-11,Cash,Cancelled
ORD006111,C0047,Youssef Osman,youssef.osman8@gmail.com,ALEXANDRIA,Screen Protector,1,699.03,2026-08-27,Credit Card,Delivered
ORD001108,C0056,Mariam Sayed,mariam.sayed32@gmail.com,Tanta,Charger,10,3894.62,2026-03-30,Cash,Cancelled
ORD006278,C0386,Omar Hassan,omar.hassan95@gmail.com,aswan,Monitor,10,909.51,2026-03-06,Mobile Wallet,Returned
ORD003881,C0080,mona salem,mona.salem42@gmail.com,HURGHADA,Power Bank,10,3252.85,2026-05-19,Mobile Wallet,Returned
ORD005478,C0430,Mona Ahmed,mona.ahmed72@gmail.com,TANTA,Monitor,8,4116.52,2026-03-17,Cash,Pending
ORD005428,C0433,Ali Kamal,, Luxor ,Speaker,7,3587.51,2026-06-19,Credit Card,Delivered
ORD009637,C0196,Salma  Kamal ,salma.kamal29@gmail.com,ASWAN,Headphones,4,2587.03,2026-07-03,Credit Card,Returned
ORD009601,C0357,mohamed ahmed,mohamed.ahmed77@gmail.com,Fayoum,Case,7,1807.68,2026-08-24,Credit Card,Returned
ORD000714,C0135,Salma Ahmed,salma.ahmed25@yahoo.com,port said,Smart Watch,8,664.68,2026-06-20,Credit Card,Returned
ORD005747,C0370,Salma  Abdel ,salma.abdel84@gmail.com,  Damanhur,Laptop,5,390.68,2026-07-18,Mobile Wallet,Delivered
ORD004719,C0215, Sara Salem,sara.salem83@gmail.com,CAIRO,Keyboard,8,791.8,2026-05-25,Credit Card,Pending
ORD003544,C0062,sara salem,sara.salem36@yahoo.com,SHARM EL SHEIKH,Monitor,4,180.93,2026-05-27,Mobile Wallet,Pending
ORD008696,C0255,dina farouk,dina.farouk91@gmail.com,HURGHADA,Headphones,4,1267.35,2026-03-30,Mobile Wallet,Delivered
ORD008132,C0085,Ali Salem,ali.salem37@gmail.com,SHARM EL SHEIKH,Screen Protector,10,2285.77,2026-07-01,Cash,Pending
ORD008453,C0339,Dina Nasser,dina.nasser16@gmail.com, Hurghada ,Case,6,1354.51,2026-01-22,Mobile Wallet,Delivered
ORD002827,C0011,Mariam  Ali ,mariam.ali46@yahoo.com,  Aswan,Power Bank,1,2207.76,2026-08-18,Mobile Wallet,Returned
ORD003380,C0488,amr mostafa,amr.mostafa84@gmail.com,MANSOURA,Monitor,2,4651.37,2026-05-14,Cash,Cancelled
ORD005072,C0109,khaled kamal,khaled.kamal36@gmail.com, Suez ,Cable,6,2172.08,2026-05-08,Credit Card,Returned
ORD004336,C0140,Fatma Rizk,fatma.rizk52@gmail.com, Damanhur ,Mouse,8,3413.13,2026-03-18,Mobile Wallet,Delivered
ORD005719,C0206,Ahmed Farouk,ahmed.farouk42@gmail.com, Luxor ,Laptop,9,3097.23,2026-01-20,Mobile Wallet,Returned
ORD008851,C0353, Nour Rizk,nour.rizk42@gmail.com,Sharm El Sheikh,Smart Watch,6,3158.66,2026-06-15,Cash,Pending
ORD001761,C0371,Youssef Mohamed,youssef.mohamed75@gmail.com,ZAGAZIG,Screen Protector,4,917.29,2026-08-28,Mobile Wallet,Pending
ORD008318,C0485,Sara  Mostafa ,sara.mostafa32@gmail.com, Fayoum ,Smartphone,6,1022.41,2026-02-21,Mobile Wallet,Delivered
ORD002013,C0330,ali sayed,ali.sayed12@gmail.com,Sharm El Sheikh,Smart Watch,4,1994.51,2026-05-01,Cash,Returned
ORD007691,C0236,Salma  Ahmed ,salma.ahmed14@gmail.com,LUXOR,Mouse,1,3532.31,2026-07-14,Cash,Cancelled
ORD009259,C0258,mahmoud hassan,mahmoud.hassan40@gmail.com, Luxor ,Screen Protector,3,144.85,2026-01-26,Mobile Wallet,Delivered
ORD004120,C0043, Ahmed Hassan,,fayoum,Smart Watch,3,3051.06,2026-02-19,Cash,Delivered
ORD007874,C0468,Ahmed Mohamed,ahmed.mohamed19@gmail.com,Suez,Keyboard,N/A,471.98,2026-02-08,Credit Card,Returned
ORD002649,C0340,Ali  Ali ,ali.ali91@yahoo.com,zagazig,Laptop,2,1548.81,2026-05-03,Credit Card,Pending
ORD005270,C0456,Heba Ibrahim,heba.ibrahim69@gmail.com,cairo,Speaker,8,1501.11,2026-08-14,Mobile Wallet,Pending
ORD005363,C0077,Yasmin Ahmed,yasmin.ahmed91@gmail.com,zagazig,Speaker,6,3500.9,2026-02-10,Mobile Wallet,Pending
ORD003132,C0348,ali abdel,ali.abdel62@gmail.com, Sharm El Sheikh ,Keyboard,5,2975.96,2026-06-15,Credit Card,Pending
ORD002454,C0396,Mahmoud  Abdel ,mahmoud.abdel25@gmail.com,SHARM EL SHEIKH,Headphones,2,1873.44,2026-05-23,Mobile Wallet,Pending
ORD006740,C0346,Heba Sayed,heba.sayed38@gmail.com, Hurghada ,Headphones,9,4580.6,2026-05-30,Credit Card,Cancelled
ORD007926,C0100,mohamed mohamed,mohamed.mohamed50@gmail.com,  Damanhur,Screen Protector,N/A,72.25,2026-06-01,Cash,Returned
ORD008012,C0179,fatma nasser,fatma.nasser2@gmail.com,SUEZ,Camera,5,,2026-07-08,Cash,Cancelled
ORD000120,C0301,Salma Nasser,salma.nasser81@gmail.com,Aswan,Smartphone,6,1543.74,2026-02-04,Cash,Returned
ORD009237,C0109,khaled kamal,khaled.kamal36@gmail.com, Suez ,Smartphone,2,1956.79,2026-08-22,Cash,Delivered
ORD009327,C0321,sara salem,sara.salem47@gmail.com,Tanta,Keyboard,1,4993.47,2026-07-12,Credit Card,Cancelled
ORD007132,C0011,Mariam  Ali ,mariam.ali46@yahoo.com,  Aswan,Power Bank,1,2893.44,2026-03-21,Credit Card,Cancelled
ORD000336,C0092,amr ali,amr.ali86@gmail.com,damanhur,Keyboard,9,2796.81,2026-03-06,Credit Card,Cancelled
ORD001661,C0196,Salma  Kamal ,salma.kamal29@gmail.com,ASWAN,Keyboard,N/A,4669.3,2026-01-03,Cash,Returned
ORD009543,C0142,Nour Hassan,nour.hassan98@gmail.com, Luxor ,Smartphone,8,2494.37,2026-04-05,Credit Card,Returned
ORD001079,C0078, Rana Salem,rana.salem47@gmail.com,SHARM EL SHEIKH,Mouse,4,3228.09,2026-03-02,Mobile Wallet,Returned
ORD002471,C0069, Dina Ibrahim,dina.ibrahim95@gmail.com,SUEZ,Power Bank,1,427.45,2026-06-04,Cash,Delivered
ORD004925,C0246,sara ahmed,sara.ahmed85@gmail.com,ismailia,Case,1,4101.79,2026-07-06,Cash,Cancelled
ORD006138,C0361,tarek nasser,tarek.nasser98@gmail.com,Mansoura,Power Bank,10,395.86,2026-02-03,Mobile Wallet,Delivered
ORD000971,C0349,Salma  Ali ,salma.ali92@gmail.com,  Sharm El Sheikh,Speaker,8,59.68,2026-04-20,Mobile Wallet,Delivered
ORD004413,C0362,omar hassan,omar.hassan48@gmail.com, Sharm El Sheikh ,Smart Watch,1,3546.42,2026-02-16,Credit Card,Pending
ORD009070,C0196,Salma  Kamal ,salma.kamal29@gmail.com,ASWAN,Screen Protector,5,3112.18,2026-04-11,Cash,Delivered
ORD003904,C0246,sara ahmed,sara.ahmed85@gmail.com,ismailia,Headphones,8,2554.86,2026-02-23,Cash,Cancelled
ORD007952,C0492,Mariam Hassan,mariam.hassan26@gmail.com,  Zagazig,Power Bank,9,2466.84,2026-02-23,Cash,Pending
ORD003354,C0497,Youssef Saeed,youssef.saeed65@gmail.com, Suez ,Charger,3,1388.22,2026-03-30,Mobile Wallet,Cancelled
ORD003239,C0470,rana mostafa,rana.mostafa97@gmail.com,Giza,Laptop,9,4265.81,2026-01-13,Credit Card,Cancelled
ORD000107,C0196,Salma  Kamal ,salma.kamal29@gmail.com,ASWAN,Case,6,2424.44,2026-07-20,Credit Card,Cancelled
ORD005340,C0500,Ali Salem,ali.salem6@gmail.com,suez,Smartphone,1,4154.09,2026-02-18,Mobile Wallet,Returned
ORD009626,C0074,Khaled Ibrahim,khaled.ibrahim34@yahoo.com, Aswan ,Screen Protector,2,1892.32,2026-08-07,Credit Card,Returned
ORD001340,C0008,Tarek Hassan,tarek.hassan38@gmail.com,port said,Tablet,8,4672.41,2026-05-08,Credit Card,Delivered
ORD000451,C0305,rana ibrahim,rana.ibrahim61@yahoo.com,  Port Said,Charger,5,234.99,2026-07-26,Mobile Wallet,Returned
ORD007738,C0332, Ali Osman,ali.osman47@gmail.com,Mansoura,Charger,6,590.34,2026-07-21,Cash,Cancelled
ORD002169,C0496,dina kamal,dina.kamal10@gmail.com,fayoum,Screen Protector,2,1035.66,2026-05-05,Cash,Delivered
ORD009315,C0391,Mona Salem,mona.salem99@yahoo.com, Damanhur ,Cable,8,4600.78,2026-03-04,Mobile Wallet,Returned
ORD009400,C0359,mariam kamal,mariam.kamal47@yahoo.com,alexandria,Headphones,7,4770.23,2026-06-21,Credit Card,Delivered
ORD005713,C0344,Youssef Ibrahim,youssef.ibrahim11@yahoo.com, Damanhur ,Charger,1,4032.11,2026-04-15,Credit Card,Delivered
ORD007078,C0265,Hassan Farouk,hassan.farouk46@gmail.com,  Hurghada,Keyboard,1,4039.56,2026-02-04,Mobile Wallet,Cancelled
ORD007739,C0051,Nour Farouk,, Suez ,Headphones,7,2454.13,2026-05-04,Credit Card,Returned
ORD003486,C0355,Heba  Sayed ,,Suez,Tablet,6,3038.52,2026-02-25,Mobile Wallet,Returned
ORD005703,C0352,Fatma  Ibrahim ,fatma.ibrahim50@gmail.com, Suez ,Case,6,3395.11,2026-04-26,Mobile Wallet,Returned
ORD003990,C0482, Rana Sayed,rana.sayed74@gmail.com, Port Said ,Charger,5,2083.58,2026-03-26,Mobile Wallet,Returned
ORD003376,C0379, Salma Abdel,salma.abdel32@yahoo.com, Hurghada ,Cable,10,271.41,2026-01-03,Mobile Wallet,Cancelled
ORD000533,C0331,Mariam Osman,mariam.osman71@gmail.com, Hurghada ,Tablet,8,819.16,2026-04-28,Mobile Wallet,Cancelled
ORD008218,C0386,Omar Hassan,omar.hassan95@gmail.com,aswan,Power Bank,5,766.29,2026-03-31,Cash,Returned
ORD004522,C0236,Salma  Ahmed ,salma.ahmed14@gmail.com,LUXOR,Keyboard,10,930.18,2026-05-18,Cash,Delivered
ORD009110,C0475,Sara Kamal,sara.kamal38@gmail.com,  Alexandria,Camera,5,2463.19,2026-02-27,Credit Card,Pending
ORD003873,C0161,fatma kamal,fatma.kamal66@gmail.com,Cairo,Keyboard,4,2987.07,2026-01-20,Mobile Wallet,Delivered
ORD001747,C0290,Rana Sayed,rana.sayed92@gmail.com,Mansoura,Mouse,7,4979.34,2026-01-06,Credit Card,Returned
ORD005939,C0457,Ahmed  Nasser ,ahmed.nasser69@gmail.com,CAIRO,Smart Watch,2,4715.92,2026-01-06,Mobile Wallet,Cancelled
ORD009976,C0108,mohamed ahmed,mohamed.ahmed42@yahoo.com,sharm el sheikh,Screen Protector,10,516.01,2026-01-10,Credit Card,Pending
ORD001442,C0495,Heba  Ali ,heba.ali31@yahoo.com,  Mansoura,Smart Watch,9,4501.15,2026-04-26,Mobile Wallet,Pending
ORD005899,C0419,Tarek Hassan,tarek.hassan18@gmail.com,  Sharm El Sheikh,Mouse,6,3918.27,2026-05-29,Credit Card,Delivered
ORD001497,C0175, Yasmin Osman,yasmin.osman74@gmail.com,SUEZ,Tablet,9,2506.07,2026-08-02,Cash,Returned
ORD009304,C0290,Rana Sayed,rana.sayed92@gmail.com,Mansoura,Power Bank,7,1943.55,2026-06-22,Credit Card,Pending
ORD001786,C0292,omar rizk,omar.rizk12@gmail.com, Luxor ,Power Bank,1,4207.89,2026-08-05,Mobile Wallet,Pending
ORD001796,C0278,Omar Salem,omar.salem12@gmail.com,  Suez,Camera,4,3011.55,2026-03-18,Mobile Wallet,Delivered
ORD008707,C0261, Nour Hassan,nour.hassan33@yahoo.com,  Mansoura,Camera,10,1320.06,2026-03-11,Mobile Wallet,Cancelled
ORD000030,C0085,Ali Salem,ali.salem37@gmail.com,SHARM EL SHEIKH,Camera,3,3935.0,2026-07-28,Cash,Delivered
ORD002068,C0077,Yasmin Ahmed,yasmin.ahmed91@gmail.com,zagazig,Smart Watch,6,1028.89,2026-05-08,Credit Card,Pending
ORD008629,C0390, Heba Salem,heba.salem97@gmail.com,sharm el sheikh,Monitor,7,4237.56,2026-07-13,Credit Card,Pending
ORD006419,C0173, Heba Rizk,heba.rizk58@gmail.com,  Sharm El Sheikh,Laptop,N/A,,2026-06-25,Credit Card,Delivered
ORD002115,C0105,ali rizk,ali.rizk17@gmail.com, Zagazig ,Tablet,2,256.22,2026-07-25,Cash,Pending
ORD009296,C0354, Yasmin Kamal,yasmin.kamal64@gmail.com,  Ismailia,Headphones,4,1141.96,2026-05-05,Mobile Wallet,Pending
ORD007690,C0360, Youssef Nasser,youssef.nasser47@gmail.com,  Alexandria,Smartphone,8,4637.01,2026-07-25,Cash,Returned
ORD006863,C0217,Yasmin Hassan,yasmin.hassan27@gmail.com,  Luxor,Monitor,3,1034.81,2026-04-12,Credit Card,Cancelled
ORD001738,C0401, Khaled Sayed,khaled.sayed1@yahoo.com,Aswan,Mouse,3,1410.1,2026-04-29,Mobile Wallet,Cancelled
ORD003102,C0103, Salma Sayed,salma.sayed63@yahoo.com,Ismailia,Tablet,9,4970.38,2026-06-09,Cash,Delivered
ORD007938,C0027,Ahmed  Hassan ,ahmed.hassan40@yahoo.com,Aswan,Power Bank,4,99.9,2026-01-19,Cash,Delivered
ORD001659,C0286, Nour Nasser,nour.nasser40@gmail.com,Fayoum,Power Bank,7,3277.86,2026-02-15,Cash,Cancelled
ORD005420,C0108,mohamed ahmed,mohamed.ahmed42@yahoo.com,sharm el sheikh,Keyboard,5,2127.06,2026-03-16,Credit Card,Returned
ORD003953,C0050, Salma Hassan,salma.hassan52@yahoo.com,DAMANHUR,Laptop,10,3373.37,2026-06-11,Mobile Wallet,Cancelled
ORD008063,C0466,Heba Ahmed,heba.ahmed10@gmail.com,Hurghada,Smartphone,6,2144.21,2026-08-03,Mobile Wallet,Pending
ORD008403,C0060,Hassan Ahmed,hassan.ahmed27@gmail.com,luxor,Smartphone,9,2643.93,2026-04-15,Cash,Pending
ORD007041,C0262,sara ali,sara.ali60@gmail.com,  Damanhur,Speaker,1,1999.08,2026-07-24,Cash,Delivered
ORD000109,C0164,Yasmin Ahmed,yasmin.ahmed17@gmail.com,ismailia,Camera,4,195.05,2026-07-27,Credit Card,Delivered
ORD003729,C0194,Hassan Ibrahim,hassan.ibrahim88@gmail.com,alexandria,Smartphone,2,1709.66,2026-03-12,Mobile Wallet,Cancelled
ORD004177,C0217,Yasmin Hassan,yasmin.hassan27@gmail.com,  Luxor,Keyboard,8,3542.67,2026-05-20,Credit Card,Pending
ORD003028,C0194,Hassan Ibrahim,hassan.ibrahim88@gmail.com,alexandria,Tablet,10,4964.87,2026-03-28,Cash,Cancelled
ORD005757,C0048,mohamed farouk,mohamed.farouk65@gmail.com,ZAGAZIG,Monitor,9,1901.85,2026-05-16,Cash,Returned
ORD005455,C0285,Amr  Farouk ,amr.farouk97@gmail.com,ISMAILIA,Charger,9,3520.51,2026-08-05,Cash,Delivered
ORD007662,C0041,Dina  Ali ,dina.ali60@yahoo.com,  Alexandria,Smart Watch,10,1015.98,2026-01-24,Mobile Wallet,Delivered
ORD008327,C0356, Mahmoud Abdel,mahmoud.abdel28@gmail.com,alexandria,Mouse,7,2513.19,2026-06-25,Cash,Cancelled
ORD009891,C0242, Tarek Hassan,tarek.hassan95@gmail.com, Cairo ,Case,10,,2026-01-27,Credit Card,Pending
ORD003510,C0296,Omar Ali,omar.ali37@gmail.com,Fayoum,Headphones,2,4321.98,2026-04-23,Cash,Cancelled
ORD009958,C0219,Omar  Nasser ,omar.nasser23@yahoo.com, Cairo ,Smartphone,8,3597.32,2026-08-18,Credit Card,Pending
ORD009379,C0163,salma kamal,salma.kamal81@gmail.com,alexandria,Mouse,6,1951.29,2026-08-21,Mobile Wallet,Cancelled
ORD002222,C0278,Omar Salem,omar.salem12@gmail.com,  Suez,Case,5,1065.39,2026-06-22,Credit Card,Returned
ORD003329,C0105,ali rizk,ali.rizk17@gmail.com, Zagazig ,Tablet,3,1897.31,2026-05-07,Credit Card,Pending
ORD009932,C0397,ali osman,ali.osman83@yahoo.com, Tanta ,Power Bank,3,3598.62,2026-02-08,Cash,Pending
ORD002456,C0345, Hassan Salem,hassan.salem99@gmail.com, Cairo ,Cable,6,235.83,2026-06-25,Mobile Wallet,Delivered
ORD001569,C0381,Khaled  Abdel ,khaled.abdel72@gmail.com,Hurghada,Smartphone,3,4353.82,2026-08-02,Credit Card,Delivered
ORD007439,C0481,Tarek  Ibrahim ,tarek.ibrahim53@gmail.com,Giza,Headphones,2,3282.5,2026-04-22,Credit Card,Pending
ORD005615,C0226,Amr Hassan,amr.hassan42@gmail.com, Alexandria ,Speaker,5,2585.84,2026-02-20,Cash,Pending
ORD007696,C0182,khaled salem,khaled.salem70@yahoo.com, Alexandria ,Headphones,6,2435.17,2026-05-04,Mobile Wallet,Returned
